id,love,joy,passion,happiness,sadness,anger,loneliness,longing,fear,surprise
2402.0,0.70706,0.1404,0.04757,0.03946,0.02538,0.01478,0.00812,0.01046,0.00337,0.00341
2403.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
2404.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
2405.0,0.56352,0.19031,0.09126,0.06228,0.03634,0.02327,0.01631,0.01196,0.00474,0.0
2406.0,0.5421,0.23138,0.07779,0.04455,0.03974,0.03377,0.01609,0.01022,0.00437,0.0
2407.0,0.55125,0.20318,0.09345,0.04304,0.04218,0.0272,0.01949,0.01287,0.00506,0.00228
2408.0,0.57525,0.09165,0.09361,0.05772,0.0858,0.03283,0.03283,0.01515,0.01515,0.0
2409.0,0.4768,0.19834,0.09409,0.09406,0.04406,0.0368,0.02288,0.02324,0.00802,0.00171
2410.0,0.45342,0.24178,0.09123,0.07136,0.06114,0.03651,0.02158,0.01671,0.00626,0.0
2411.0,0.57048,0.15465,0.0916,0.06689,0.04735,0.02971,0.01352,0.02122,0.00457,0.0
2412.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
2413.0,0.66526,0.1718,0.05,0.03349,0.03176,0.0263,0.00986,0.00816,0.00335,0.0
2414.0,0.4769,0.22351,0.085,0.07788,0.05022,0.03492,0.01914,0.02185,0.01059,0.0
2415.0,0.53178,0.19604,0.0962,0.04814,0.04561,0.03681,0.02714,0.01829,0.0,0.0
2416.0,0.51562,0.21283,0.11649,0.04703,0.03361,0.02972,0.02216,0.01429,0.00826,0.0
2417.0,0.59899,0.13299,0.08101,0.09317,0.06405,0.01235,0.01163,0.00581,0.0,0.0
2418.0,0.33,0.07382,0.51578,0.0451,0.03529,0.0,0.0,0.0,0.0,0.0
2419.0,0.5421,0.23138,0.07779,0.04455,0.03974,0.03377,0.01609,0.01022,0.00437,0.0
2420.0,0.53178,0.19604,0.0962,0.04814,0.04561,0.03681,0.02714,0.01829,0.0,0.0
2421.0,0.43398,0.25641,0.11843,0.06542,0.0508,0.03966,0.01402,0.01926,0.00201,0.0
2422.0,0.66123,0.17091,0.05739,0.03662,0.02938,0.01919,0.01664,0.00568,0.00296,0.0
2423.0,0.55831,0.17167,0.08046,0.06272,0.05111,0.0298,0.01972,0.01695,0.00767,0.00161
2424.0,0.53382,0.20187,0.08017,0.07411,0.03805,0.03261,0.01468,0.01696,0.00611,0.00163
2425.0,0.52372,0.19646,0.0893,0.06756,0.04261,0.03255,0.0205,0.01154,0.00471,0.01107
2426.0,0.52074,0.20987,0.08036,0.07154,0.04464,0.02989,0.02027,0.01519,0.00749,0.0
2427.0,0.6551,0.09188,0.11316,0.06846,0.02001,0.01874,0.00653,0.01902,0.0071,0.0
2428.0,0.57976,0.20951,0.07522,0.05158,0.02926,0.02167,0.01634,0.01311,0.00355,0.0
2429.0,0.57575,0.19486,0.0846,0.0485,0.04274,0.01963,0.01585,0.01318,0.00489,0.0
2430.0,0.50821,0.20472,0.09238,0.07648,0.04205,0.03466,0.0196,0.01589,0.00601,0.0
2431.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
2432.0,0.50474,0.23365,0.08896,0.04961,0.04776,0.03293,0.01928,0.01634,0.00407,0.00267
2433.0,0.39036,0.21545,0.0909,0.20474,0.05336,0.02711,0.00904,0.00904,0.0,0.0
2434.0,0.41133,0.18618,0.0901,0.11686,0.07364,0.04958,0.03123,0.03035,0.01073,0.0
2435.0,0.57392,0.15917,0.07653,0.07773,0.04513,0.03363,0.01517,0.01406,0.00467,0.0
2436.0,0.42653,0.21036,0.14093,0.07756,0.04337,0.042,0.02546,0.02293,0.00816,0.00271
2437.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
2438.0,0.5357,0.19022,0.07514,0.06963,0.04366,0.03775,0.02014,0.01964,0.00441,0.00372
2439.0,0.56986,0.22984,0.06185,0.05199,0.03355,0.02332,0.01392,0.01179,0.00388,0.0
2440.0,0.5552,0.20535,0.06339,0.06291,0.03781,0.0348,0.00977,0.02055,0.01022,0.0
2441.0,0.4585,0.1899,0.10302,0.06494,0.06891,0.05499,0.03002,0.01936,0.01036,0.0
2442.0,0.44584,0.22137,0.07216,0.06685,0.06296,0.05314,0.03724,0.02728,0.01315,0.0
2443.0,0.46496,0.23486,0.09827,0.08011,0.05415,0.02759,0.01701,0.01512,0.00792,0.0
2444.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
2445.0,0.4988,0.19238,0.0983,0.05393,0.07008,0.0481,0.01928,0.01526,0.00386,0.0
2446.0,0.52631,0.20627,0.09633,0.05759,0.04132,0.03013,0.01909,0.01643,0.00652,0.0
2447.0,0.36944,0.36438,0.09319,0.05899,0.114,0.0,0.0,0.0,0.0,0.0
2448.0,0.47398,0.14941,0.08552,0.08489,0.08392,0.05855,0.03655,0.02001,0.00717,0.0
2449.0,0.57148,0.14979,0.07911,0.04501,0.03607,0.0394,0.02222,0.00944,0.00877,0.03871
2450.0,0.45351,0.20781,0.10512,0.06756,0.05479,0.04583,0.02786,0.03034,0.00717,0.0
2451.0,0.56115,0.2049,0.08575,0.05167,0.0366,0.0244,0.01479,0.01284,0.00621,0.00169
2452.0,0.61867,0.19702,0.06302,0.04269,0.02937,0.02084,0.01575,0.00912,0.00351,0.0
2453.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
2454.0,0.53205,0.23143,0.10055,0.04206,0.04944,0.01857,0.01217,0.00727,0.00645,0.0
2455.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
2456.0,0.50583,0.20755,0.10424,0.06015,0.04772,0.03208,0.01668,0.02071,0.00505,0.0
2457.0,0.66355,0.14751,0.0876,0.0522,0.02219,0.0144,0.00703,0.0042,0.00132,0.0
2458.0,0.47347,0.20766,0.10107,0.07593,0.05021,0.04018,0.02515,0.01704,0.00928,0.0
2459.0,0.47606,0.19959,0.0622,0.10253,0.05607,0.0434,0.02709,0.02932,0.00373,0.0
2460.0,0.45273,0.22695,0.08851,0.06699,0.06391,0.04437,0.02263,0.02475,0.00916,0.0
2461.0,0.63086,0.14936,0.0852,0.04819,0.02864,0.02423,0.01235,0.01209,0.00383,0.00524
2462.0,0.58664,0.14426,0.07188,0.07512,0.04786,0.03304,0.01835,0.01451,0.00515,0.00319
2463.0,0.57261,0.15783,0.09054,0.04466,0.04676,0.03562,0.02184,0.01866,0.00864,0.00284
2464.0,0.46744,0.19402,0.1188,0.09347,0.04545,0.03452,0.02135,0.01977,0.00359,0.0016
2465.0,0.59297,0.16145,0.06767,0.05093,0.05785,0.0304,0.02001,0.01391,0.0048,0.0
2466.0,0.54579,0.11392,0.08666,0.08744,0.05341,0.04637,0.02217,0.0262,0.00634,0.01169
2467.0,0.55503,0.18509,0.09304,0.0598,0.03985,0.02704,0.01936,0.01499,0.00579,0.0
2468.0,0.39377,0.21763,0.13256,0.08724,0.05333,0.03932,0.0231,0.04185,0.0112,0.0
2469.0,0.54002,0.12953,0.09344,0.07272,0.06522,0.0505,0.02128,0.01937,0.00793,0.0
2470.0,0.50446,0.17411,0.08981,0.08092,0.06066,0.04185,0.02025,0.02257,0.00539,0.0
2471.0,0.66195,0.14562,0.08734,0.03823,0.03059,0.01288,0.01018,0.00907,0.00414,0.0
2472.0,0.57439,0.15105,0.07298,0.0475,0.06015,0.03612,0.02621,0.02206,0.00954,0.0
2473.0,0.4238,0.23274,0.10253,0.08196,0.059,0.04586,0.02375,0.02216,0.0071,0.0011
2474.0,0.54948,0.16515,0.08609,0.06183,0.05124,0.03908,0.02378,0.01577,0.00757,0.0
2475.0,0.50218,0.2199,0.09728,0.0631,0.04764,0.0333,0.01541,0.01571,0.00549,0.0
2476.0,0.5696,0.15679,0.11649,0.06607,0.03872,0.02389,0.01155,0.01277,0.00413,0.0
2477.0,0.56709,0.18172,0.07462,0.05849,0.04208,0.03113,0.02419,0.01479,0.00589,0.0
2478.0,0.5173,0.21115,0.0939,0.0584,0.04317,0.03007,0.02137,0.01696,0.00768,0.0
2479.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
2480.0,0.5471,0.21614,0.0884,0.04736,0.03631,0.0286,0.01482,0.01484,0.00642,0.0
2481.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
2482.0,0.6133,0.18643,0.06166,0.04648,0.0293,0.02928,0.01359,0.01397,0.00456,0.00142
2483.0,0.64501,0.1595,0.04577,0.05432,0.03808,0.03228,0.01292,0.00997,0.00213,0.0
2484.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
2485.0,0.62239,0.17651,0.07039,0.03645,0.03595,0.02956,0.0133,0.01137,0.00407,0.0
2486.0,0.54757,0.17899,0.09765,0.04788,0.04006,0.03207,0.01365,0.01657,0.00679,0.01876
2487.0,0.51605,0.20064,0.10619,0.06625,0.03279,0.03553,0.01798,0.0199,0.00467,0.0
2488.0,0.46021,0.20036,0.09612,0.0594,0.09664,0.03575,0.01995,0.01962,0.01195,0.0
2489.0,0.52037,0.27021,0.06636,0.05639,0.02865,0.02636,0.01301,0.01353,0.00512,0.0
2490.0,0.39331,0.17998,0.12889,0.13434,0.05921,0.04665,0.01646,0.03293,0.00823,0.0
2491.0,0.55847,0.1574,0.08227,0.06448,0.04853,0.0306,0.02263,0.0194,0.00735,0.00888
2492.0,0.439,0.23412,0.08797,0.07214,0.06611,0.03484,0.02737,0.0204,0.00941,0.00864
2493.0,0.51197,0.16505,0.07147,0.07203,0.0542,0.04637,0.0275,0.02597,0.01012,0.01532
2494.0,0.59899,0.13299,0.08101,0.09317,0.06405,0.01235,0.01163,0.00581,0.0,0.0
2495.0,0.65678,0.11741,0.09609,0.06253,0.03848,0.01182,0.01464,0.00225,0.0,0.0
2496.0,0.33,0.07382,0.51578,0.0451,0.03529,0.0,0.0,0.0,0.0,0.0
2497.0,0.54589,0.20591,0.07368,0.06604,0.0476,0.03663,0.0124,0.01066,0.00119,0.0
2498.0,0.58962,0.18289,0.06743,0.05089,0.03558,0.03143,0.01776,0.01728,0.00713,0.0
2499.0,0.59084,0.22474,0.06339,0.03469,0.03352,0.02432,0.01452,0.00838,0.0056,0.0
2500.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
2501.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
2502.0,0.56615,0.21051,0.08359,0.05396,0.03471,0.02428,0.01433,0.0099,0.00256,0.0
2503.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
2504.0,0.64079,0.07206,0.03603,0.03714,0.0306,0.02435,0.01667,0.0129,0.00606,0.1234
2505.0,0.46961,0.26498,0.11237,0.04935,0.04013,0.02171,0.01547,0.00972,0.00612,0.01055
2506.0,0.51153,0.13926,0.21939,0.08238,0.02041,0.01208,0.00426,0.00853,0.00213,0.0
2507.0,0.53765,0.17053,0.07255,0.09014,0.04377,0.03535,0.01724,0.02603,0.00675,0.0
2508.0,0.57878,0.16914,0.08868,0.05924,0.03436,0.02968,0.01558,0.01337,0.00505,0.00613
2509.0,0.47557,0.19189,0.13502,0.04038,0.03994,0.0475,0.03854,0.02206,0.00909,0.0
2510.0,0.50956,0.18909,0.07447,0.05958,0.07276,0.046,0.01766,0.02138,0.00951,0.0
2511.0,0.47288,0.19418,0.09361,0.07883,0.0576,0.04669,0.02505,0.02335,0.00781,0.0
2512.0,0.59462,0.11141,0.05687,0.04976,0.01556,0.01392,0.00825,0.00949,0.00189,0.13822
2513.0,0.65711,0.13711,0.0601,0.05248,0.02271,0.01622,0.00822,0.01041,0.00379,0.03186
2514.0,0.56666,0.21588,0.06052,0.05673,0.0502,0.03,0.01,0.01,0.0,0.0
2515.0,0.52535,0.18339,0.0804,0.07644,0.04728,0.03485,0.02663,0.01773,0.00794,0.0
2516.0,0.55981,0.20615,0.0947,0.049,0.03386,0.02421,0.01874,0.00944,0.00409,0.0
2517.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
2518.0,0.53319,0.18956,0.09066,0.07324,0.04148,0.03412,0.01496,0.01612,0.00531,0.00135
2519.0,0.60193,0.18128,0.05873,0.07292,0.03415,0.02033,0.01503,0.01102,0.0046,0.0
2520.0,0.64461,0.0975,0.04672,0.05816,0.03809,0.08114,0.01975,0.00832,0.00572,0.0
2521.0,0.43943,0.20843,0.12071,0.09895,0.06195,0.03398,0.02067,0.01215,0.00373,0.0
2522.0,0.50967,0.14983,0.0956,0.07279,0.05786,0.04687,0.03191,0.0238,0.01167,0.0
2523.0,0.568,0.20812,0.07269,0.05238,0.04173,0.0274,0.01406,0.0121,0.00352,0.0
2524.0,0.48381,0.22985,0.08341,0.06357,0.05703,0.03296,0.02078,0.02053,0.00807,0.0
2525.0,0.61366,0.15433,0.09814,0.04577,0.03153,0.03033,0.01256,0.01029,0.0034,0.0
2526.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
2527.0,0.39078,0.2991,0.16193,0.06521,0.03065,0.02154,0.01361,0.01339,0.00379,0.0
2528.0,0.40066,0.24167,0.10711,0.05881,0.10885,0.03378,0.01903,0.02347,0.00661,0.0
2529.0,0.5696,0.15679,0.11649,0.06607,0.03872,0.02389,0.01155,0.01277,0.00413,0.0
2530.0,0.4898,0.21345,0.09325,0.04707,0.05561,0.02709,0.01288,0.033,0.02786,0.0
2531.0,0.52217,0.23792,0.06936,0.06687,0.0451,0.02365,0.01441,0.0134,0.00712,0.0
2532.0,0.48133,0.24069,0.09219,0.06751,0.04153,0.03286,0.01943,0.01709,0.00647,0.00091
2533.0,0.56854,0.17353,0.06142,0.06289,0.04241,0.04404,0.01898,0.02135,0.00684,0.0
2534.0,0.58437,0.17696,0.0899,0.06561,0.0319,0.02376,0.01427,0.01036,0.00287,0.0
2535.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
2536.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
2537.0,0.59899,0.13299,0.08101,0.09317,0.06405,0.01235,0.01163,0.00581,0.0,0.0
2538.0,0.69682,0.12251,0.05696,0.04288,0.03507,0.02548,0.00956,0.00574,0.00072,0.00425
2539.0,0.33106,0.28914,0.11228,0.13123,0.05421,0.04747,0.01404,0.01686,0.00371,0.0
2540.0,0.58574,0.19374,0.06377,0.04809,0.04225,0.02644,0.01778,0.01434,0.00785,0.0
2541.0,0.45342,0.24178,0.09123,0.07136,0.06114,0.03651,0.02158,0.01671,0.00626,0.0
2542.0,0.55141,0.18509,0.09617,0.05737,0.03901,0.03235,0.01817,0.01504,0.00539,0.0
2543.0,0.65798,0.16965,0.05961,0.04646,0.02549,0.02224,0.01162,0.00634,0.00061,0.0
2544.0,0.52324,0.20259,0.06771,0.06268,0.04223,0.05081,0.02619,0.01655,0.008,0.0
2545.0,0.56899,0.19959,0.07994,0.05893,0.04113,0.02333,0.0128,0.01106,0.00424,0.0
2546.0,0.40732,0.222,0.07753,0.09838,0.05894,0.05107,0.02909,0.02831,0.00626,0.0211
2547.0,0.62949,0.16647,0.08121,0.0453,0.01583,0.01518,0.00536,0.01071,0.00268,0.02778
2548.0,0.37359,0.21195,0.13259,0.09282,0.08552,0.04511,0.0224,0.02744,0.00858,0.0
2549.0,0.4646,0.21286,0.09666,0.08691,0.04237,0.04264,0.02038,0.0242,0.00939,0.0
2550.0,0.53895,0.19379,0.08006,0.05497,0.04996,0.04076,0.01933,0.01599,0.00619,0.0
2551.0,0.40669,0.1859,0.09398,0.0654,0.08913,0.09001,0.02895,0.02825,0.01168,0.0
2552.0,0.51438,0.13927,0.10571,0.08125,0.06493,0.04914,0.03246,0.01286,0.0,0.0
2553.0,0.51463,0.17637,0.10164,0.06651,0.04963,0.04588,0.0195,0.01916,0.00668,0.0
2554.0,0.57152,0.18465,0.05401,0.06415,0.03639,0.04167,0.01733,0.02555,0.00472,0.0
2555.0,0.5523,0.20185,0.08084,0.06536,0.03563,0.03145,0.01518,0.01303,0.00437,0.0
2556.0,0.52235,0.21377,0.07446,0.05724,0.03807,0.03541,0.02635,0.02323,0.00912,0.0
2557.0,0.52223,0.19764,0.09891,0.07227,0.04419,0.02944,0.01622,0.01354,0.00557,0.0
2558.0,0.49924,0.23232,0.08181,0.06353,0.0411,0.03783,0.01895,0.01714,0.00806,0.0
2559.0,0.47742,0.23083,0.093,0.07618,0.04494,0.03718,0.0187,0.01518,0.00659,0.0
2560.0,0.56084,0.18706,0.07037,0.05976,0.04325,0.03202,0.02052,0.0162,0.00665,0.00334
2561.0,0.61916,0.18909,0.09119,0.0556,0.01533,0.01481,0.00647,0.00458,0.00376,0.0
2562.0,0.56136,0.2167,0.07142,0.05915,0.03136,0.02683,0.01237,0.01446,0.00634,0.0
2563.0,0.74824,0.00623,0.00375,0.00379,0.00351,0.00111,0.0005,0.00045,8e-05,0.23233
2564.0,0.5432,0.21378,0.093,0.04312,0.03569,0.03659,0.01205,0.01883,0.00375,0.0
2565.0,0.51215,0.17605,0.08813,0.08407,0.04779,0.04803,0.01964,0.01454,0.00959,0.0
2566.0,0.5709,0.08609,0.07764,0.12398,0.05009,0.03258,0.02324,0.0267,0.00878,0.0
2567.0,0.56597,0.15357,0.15106,0.04512,0.03169,0.01918,0.01583,0.01118,0.00641,0.0
2568.0,0.67069,0.15925,0.04999,0.04323,0.0416,0.01515,0.01008,0.00772,0.0023,0.0
2569.0,0.53519,0.19333,0.09445,0.05339,0.05675,0.03152,0.01654,0.01322,0.00562,0.0
2570.0,0.71811,0.03574,0.01968,0.00882,0.0045,0.0043,0.0015,0.00277,0.00063,0.20395
2571.0,0.74804,0.1237,0.03399,0.03003,0.0251,0.01543,0.01148,0.00808,0.00414,0.0
2572.0,0.57261,0.15783,0.09054,0.04466,0.04676,0.03562,0.02184,0.01866,0.00864,0.00284
2573.0,0.5913,0.20002,0.09348,0.07945,0.02146,0.00571,0.00643,0.00214,0.0,0.0
2574.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
2575.0,0.52506,0.22865,0.1049,0.0749,0.03236,0.01913,0.00842,0.00572,0.00087,0.0
2576.0,0.39828,0.24843,0.0699,0.09333,0.08793,0.03955,0.02274,0.03498,0.00486,0.0
2577.0,0.45167,0.20047,0.11477,0.07651,0.06288,0.04151,0.02492,0.02039,0.00688,0.0
2578.0,0.57829,0.19221,0.08101,0.04625,0.03764,0.0265,0.01837,0.01453,0.0052,0.0
2579.0,0.58748,0.19935,0.0762,0.04991,0.03216,0.02412,0.01369,0.01145,0.00564,0.0
2580.0,0.74547,0.13158,0.04264,0.02234,0.01972,0.01556,0.0104,0.00829,0.004,0.0
2581.0,0.50174,0.2785,0.08193,0.04003,0.03394,0.0329,0.01276,0.01227,0.00592,0.0
2582.0,0.63554,0.19247,0.06405,0.04146,0.02763,0.0207,0.00844,0.00699,0.00272,0.0
2583.0,0.63503,0.08408,0.03717,0.03943,0.02264,0.02951,0.01307,0.00747,0.00374,0.12785
2584.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
2585.0,0.50042,0.19221,0.09714,0.10617,0.03811,0.03208,0.01566,0.01449,0.00372,0.0
2586.0,0.569,0.19919,0.0973,0.04789,0.02392,0.0225,0.01694,0.01776,0.00551,0.0
2587.0,0.47214,0.21761,0.08139,0.08729,0.06243,0.03669,0.01716,0.01612,0.00589,0.00328
2588.0,0.61019,0.12223,0.04582,0.03435,0.02273,0.0189,0.0094,0.00871,0.00305,0.12462
2589.0,0.57722,0.19974,0.05114,0.03913,0.06233,0.04789,0.01442,0.00814,0.0,0.0
2590.0,0.59518,0.15482,0.07888,0.05515,0.03741,0.03418,0.0215,0.01708,0.00579,0.0
2591.0,0.40097,0.15116,0.14184,0.08867,0.07945,0.05562,0.04551,0.02353,0.01325,0.0
2592.0,0.53879,0.22812,0.05976,0.04312,0.04194,0.04099,0.01564,0.01357,0.00476,0.01332
2593.0,0.54441,0.20413,0.07577,0.0704,0.03912,0.02977,0.01316,0.01601,0.00722,0.0
2594.0,0.8,0.05882,0.06078,0.0451,0.03529,0.0,0.0,0.0,0.0,0.0
2595.0,0.45905,0.16089,0.20462,0.05976,0.04927,0.02441,0.01805,0.01441,0.00542,0.00412
2596.0,0.42814,0.20268,0.0969,0.08708,0.06006,0.03893,0.02562,0.03093,0.01613,0.01351
2597.0,0.54024,0.2092,0.08671,0.07164,0.0392,0.02688,0.0106,0.01222,0.00332,0.0
2598.0,0.69106,0.17679,0.04756,0.02508,0.0235,0.01966,0.00778,0.00583,0.00272,0.0
2599.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
2600.0,0.62376,0.0901,0.03915,0.06306,0.01444,0.01639,0.00619,0.01674,0.00619,0.12399
2601.0,0.53679,0.1552,0.09391,0.07217,0.04601,0.04918,0.01581,0.02094,0.01,0.0
2602.0,0.60193,0.18128,0.05873,0.07292,0.03415,0.02033,0.01503,0.01102,0.0046,0.0
2603.0,0.8,0.05882,0.06078,0.0451,0.03529,0.0,0.0,0.0,0.0,0.0
2604.0,0.47689,0.15438,0.09358,0.07011,0.08292,0.04603,0.0298,0.03085,0.00825,0.00718
2605.0,0.60676,0.18733,0.0671,0.04425,0.0385,0.03324,0.01471,0.00537,0.00275,0.0
2606.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
2607.0,0.58299,0.07047,0.01644,0.04463,0.01527,0.01997,0.00705,0.01409,0.00352,0.22558
2608.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
2609.0,0.56092,0.18791,0.07566,0.05357,0.04708,0.03029,0.02149,0.01468,0.00839,0.0
2610.0,0.55606,0.19267,0.07416,0.07504,0.04175,0.02614,0.01267,0.01337,0.00397,0.00417
2611.0,0.47298,0.22982,0.08172,0.0719,0.05405,0.04496,0.02172,0.01704,0.00579,0.0
2612.0,0.54528,0.19385,0.07766,0.05972,0.04295,0.03217,0.01913,0.01934,0.0099,0.0
2613.0,0.61945,0.14922,0.07196,0.07268,0.03704,0.02224,0.01983,0.00757,0.0,0.0
2614.0,0.58366,0.19533,0.05697,0.05644,0.03599,0.03116,0.01949,0.01426,0.0067,0.0
2615.0,0.70778,0.05115,0.03972,0.02441,0.02294,0.0083,0.00451,0.00711,0.00262,0.13145
2616.0,0.44785,0.25575,0.10856,0.08823,0.03758,0.0294,0.01442,0.01302,0.0052,0.0
2617.0,0.49362,0.21055,0.10968,0.05652,0.04599,0.03381,0.02464,0.01689,0.0083,0.0
2618.0,0.57631,0.21684,0.06359,0.04679,0.03389,0.02776,0.0159,0.01255,0.00637,0.0
2619.0,0.58252,0.21326,0.07977,0.0429,0.02979,0.0205,0.01432,0.01278,0.00415,0.0
2620.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
2621.0,0.49066,0.16582,0.07729,0.14186,0.06135,0.02819,0.00995,0.0199,0.00498,0.0
2622.0,0.70592,0.14734,0.06392,0.03218,0.01754,0.01305,0.0082,0.00817,0.00369,0.0
2623.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
2624.0,0.39867,0.19034,0.17232,0.13441,0.03024,0.038,0.01789,0.01437,0.00375,0.0
2625.0,0.3475,0.15132,0.10828,0.0826,0.10779,0.115,0.03,0.035,0.0225,0.0
2626.0,0.62737,0.06357,0.06569,0.04874,0.03814,0.0,0.0,0.0,0.0,0.15649
2627.0,0.52753,0.18073,0.08753,0.06369,0.05758,0.03057,0.02174,0.02295,0.00769,0.0
2628.0,0.47714,0.133,0.10739,0.12121,0.05097,0.04221,0.03142,0.03064,0.00601,0.0
2629.0,0.64427,0.20323,0.0637,0.03737,0.02246,0.01572,0.00727,0.00413,0.00185,0.0
2630.0,0.56595,0.19036,0.07045,0.05949,0.03934,0.03357,0.01987,0.01249,0.00566,0.00282
2631.0,0.54582,0.25115,0.0914,0.03283,0.02945,0.02273,0.01293,0.00986,0.00384,0.0
2632.0,0.55113,0.16557,0.08189,0.07761,0.04751,0.02637,0.01944,0.02289,0.00759,0.0
2633.0,0.64283,0.20655,0.05899,0.03351,0.02588,0.01472,0.00819,0.00697,0.00236,0.0
2634.0,0.47772,0.2315,0.08856,0.06411,0.04782,0.0387,0.02237,0.02049,0.00873,0.0
2635.0,0.47455,0.21926,0.09026,0.08072,0.04958,0.03575,0.0186,0.02397,0.00731,0.0
2636.0,0.64288,0.15491,0.07341,0.05106,0.02893,0.02025,0.01131,0.0089,0.00388,0.00446
2637.0,0.44304,0.21699,0.12988,0.06434,0.05468,0.03635,0.02405,0.02159,0.00803,0.00106
2638.0,0.43535,0.21261,0.08783,0.07561,0.07443,0.03918,0.02948,0.03122,0.01429,0.0
2639.0,0.69384,0.09691,0.05664,0.09456,0.03981,0.01242,0.00582,0.0,0.0,0.0
2640.0,0.58532,0.15234,0.08774,0.05396,0.04581,0.03665,0.02001,0.01685,0.00131,0.0
2641.0,0.71124,0.18296,0.05042,0.02332,0.02098,0.00739,0.00317,0.00053,0.0,0.0
2642.0,0.44775,0.23148,0.13798,0.0655,0.04017,0.03597,0.01937,0.01588,0.0059,0.0
2643.0,0.41918,0.22882,0.10309,0.07191,0.06636,0.05621,0.02062,0.02364,0.01018,0.0
2644.0,0.61023,0.15659,0.07887,0.06346,0.03988,0.02096,0.01129,0.00908,0.00095,0.00869
2645.0,0.5224,0.21026,0.06261,0.0609,0.04875,0.04304,0.02682,0.01801,0.00721,0.0
2646.0,0.49185,0.17492,0.09752,0.08088,0.05889,0.04096,0.02127,0.02859,0.00514,0.0
2647.0,0.4988,0.40708,0.04052,0.03007,0.02353,0.0,0.0,0.0,0.0,0.0
2648.0,0.44779,0.1749,0.13702,0.10288,0.03421,0.0285,0.01854,0.0447,0.01145,0.0
2649.0,0.5479,0.14284,0.05116,0.10172,0.04729,0.03972,0.01612,0.03964,0.01361,0.0
2650.0,0.49261,0.22166,0.09655,0.06919,0.04101,0.03419,0.01983,0.01709,0.00552,0.00236
2651.0,0.79779,0.09588,0.04806,0.04552,0.01274,0.0,0.0,0.0,0.0,0.0
2652.0,0.66984,0.10673,0.06542,0.05176,0.05382,0.02194,0.01448,0.01101,0.005,0.0
2653.0,0.50146,0.19909,0.06644,0.07715,0.04871,0.04218,0.021,0.02371,0.01127,0.00901
2654.0,0.55377,0.19027,0.07637,0.05349,0.04393,0.03468,0.02233,0.01586,0.00785,0.00144
2655.0,0.56108,0.22634,0.06506,0.03713,0.04687,0.0297,0.01444,0.01202,0.00737,0.0
2656.0,0.4892,0.21239,0.09316,0.0663,0.04615,0.0454,0.02189,0.01772,0.00779,0.0
2657.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
2658.0,0.59881,0.18427,0.07391,0.04912,0.03202,0.02477,0.01424,0.0161,0.00675,0.0
2659.0,0.56134,0.17619,0.07712,0.06,0.04377,0.03099,0.02433,0.01974,0.00651,0.0
2660.0,0.47914,0.19043,0.10993,0.06998,0.05643,0.03798,0.025,0.01941,0.00868,0.00304
2661.0,0.6713,0.13518,0.0588,0.07414,0.02706,0.0175,0.01073,0.00319,0.0021,0.0
2662.0,0.8,0.05882,0.06078,0.0451,0.03529,0.0,0.0,0.0,0.0,0.0
